customer_id,churn_risk
15546,0.8052786947689182
12376,0.8052786947689182
18250,0.8052786947689182
18253,0.8052786947689182
13541,0.8052786947689182
13530,0.8052786947689182
17280,0.8052786947689182
13480,0.8052786947689182
17344,0.8052786947689182
15595,0.8052786947689182
12810,0.8052786947689182
16183,0.8052786947689182
14728,0.8052786947689182
16219,0.8052786947689182
16263,0.8052786947689182
12847,0.8052786947689182
17842,0.8052786947689182
14668,0.8052786947689182
17833,0.8052786947689182
12859,0.8052786947689182
12869,0.8052786947689182
14637,0.8052786947689182
12880,0.8052786947689182
12803,0.8052786947689182
18186,0.8052786947689182
15631,0.8052786947689182
15409,0.8052786947689182
13400,0.8052786947689182
17401,0.8052786947689182
13706,0.8052786947689182
17178,0.8052786947689182
13688,0.8052786947689182
13689,0.8052786947689182
17390,0.8052786947689182
13660,0.8052786947689182
17210,0.8052786947689182
17224,0.8052786947689182
13628,0.8052786947689182
13640,0.8052786947689182
15425,0.8052786947689182
18148,0.8052786947689182
18163,0.8052786947689182
15647,0.8052786947689182
15385,0.8052786947689182
13738,0.8052786947689182
13746,0.8052786947689182
13724,0.8052786947689182
13729,0.8052786947689182
17170,0.8052786947689182
17395,0.8052786947689182
15439,0.8052786947689182
18166,0.8052786947689182
12441,0.8052786947689182
13306,0.8052786947689182
13315,0.8052786947689182
17479,0.8052786947689182
17066,0.8052786947689182
13818,0.8052786947689182
17441,0.8052786947689182
13773,0.8052786947689182
13775,0.8052786947689182
13766,0.8052786947689182
17103,0.8052786947689182
17435,0.8052786947689182
13359,0.8052786947689182
13367,0.8052786947689182
17439,0.8052786947689182
13733,0.8052786947689182
13290,0.8052786947689182
13303,0.8052786947689182
17016,0.8052786947689182
13830,0.8052786947689182
13832,0.8052786947689182
13836,0.8052786947689182
15387,0.8052786947689182
18128,0.8052786947689182
18140,0.8052786947689182
15362,0.8052786947689182
15371,0.8052786947689182
15340,0.8052786947689182
17473,0.8052786947689182
17474,0.8052786947689182
18098,0.8052786947689182
18100,0.8052786947689182
12515,0.8052786947689182
15714,0.8052786947689182
13915,0.8052786947689182
17517,0.8052786947689182
16988,0.8052786947689182
17008,0.8052786947689182
13879,0.8052786947689182
13847,0.8052786947689182
18111,0.8052786947689182
15322,0.8052786947689182
15328,0.8052786947689182
15231,0.8052786947689182
15233,0.8052786947689182
16908,0.8052786947689182
16920,0.8052786947689182
13981,0.8052786947689182
13961,0.8052786947689182
16944,0.8052786947689182
13237,0.8052786947689182
13251,0.8052786947689182
17537,0.8052786947689182
17551,0.8052786947689182
17524,0.8052786947689182
13254,0.8052786947689182
16975,0.8052786947689182
13909,0.8052786947689182
18054,0.8052786947689182
16845,0.8052786947689182
17577,0.8052786947689182
14039,0.8052786947689182
17558,0.8052786947689182
16860,0.8052786947689182
16867,0.8052786947689182
14018,0.8052786947689182
15735,0.8052786947689182
18084,0.8052786947689182
18090,0.8052786947689182
15264,0.8052786947689182
15765,0.8052786947689182
12568,0.8052786947689182
18058,0.8052786947689182
15200,0.8052786947689182
15818,0.8052786947689182
15188,0.8052786947689182
13172,0.8052786947689182
13175,0.8052786947689182
14090,0.8052786947689182
14094,0.8052786947689182
14070,0.8052786947689182
15778,0.8052786947689182
12543,0.8052786947689182
12559,0.8052786947689182
14767,0.8052786947689182
12889,0.8052786947689182
12890,0.8052786947689182
12892,0.8052786947689182
14630,0.8052786947689182
16329,0.8052786947689182
14613,0.8052786947689182
14617,0.8052786947689182
12899,0.8052786947689182
16334,0.8052786947689182
12920,0.8052786947689182
12777,0.8052786947689182
14806,0.8052786947689182
18050,0.8052786947689182
15162,0.8052786947689182
15165,0.8052786947689182
14200,0.8052786947689182
16724,0.8052786947689182
16733,0.8052786947689182
14150,0.8052786947689182
16740,0.8052786947689182
16752,0.8052786947689182
16760,0.8052786947689182
14137,0.8052786947689182
17605,0.8052786947689182
17607,0.8052786947689182
14118,0.8052786947689182
18032,0.8052786947689182
15851,0.8052786947689182
15155,0.8052786947689182
16683,0.8052786947689182
14219,0.8052786947689182
14225,0.8052786947689182
14203,0.8052786947689182
13114,0.8052786947689182
17662,0.8052786947689182
14213,0.8052786947689182
14216,0.8052786947689182
14192,0.8052786947689182
14197,0.8052786947689182
15837,0.8052786947689182
18042,0.8052786947689182
18012,0.8052786947689182
15899,0.8052786947689182
15115,0.8052786947689182
15902,0.8052786947689182
15908,0.8052786947689182
15097,0.8052786947689182
13096,0.8052786947689182
13103,0.8052786947689182
17674,0.8052786947689182
16665,0.8052786947689182
14237,0.8052786947689182
14248,0.8052786947689182
16673,0.8052786947689182
16675,0.8052786947689182
16677,0.8052786947689182
18029,0.8052786947689182
15072,0.8052786947689182
17983,0.8052786947689182
17989,0.8052786947689182
17996,0.8052786947689182
17998,0.8052786947689182
13076,0.8052786947689182
13086,0.8052786947689182
13088,0.8052786947689182
17688,0.8052786947689182
16649,0.8052786947689182
14254,0.8052786947689182
14266,0.8052786947689182
15887,0.8052786947689182
12634,0.8052786947689182
18003,0.8052786947689182
15037,0.8052786947689182
15954,0.8052786947689182
15960,0.8052786947689182
15961,0.8052786947689182
15962,0.8052786947689182
15964,0.8052786947689182
13053,0.8052786947689182
14328,0.8052786947689182
14319,0.8052786947689182
16590,0.8052786947689182
16599,0.8052786947689182
14294,0.8052786947689182
14296,0.8052786947689182
17710,0.8052786947689182
17713,0.8052786947689182
16640,0.8052786947689182
14999,0.8052786947689182
14989,0.8052786947689182
14975,0.8052786947689182
14979,0.8052786947689182
16541,0.8052786947689182
13025,0.8052786947689182
13030,0.8052786947689182
13036,0.8052786947689182
14347,0.8052786947689182
14358,0.8052786947689182
16562,0.8052786947689182
15931,0.8052786947689182
14927,0.8052786947689182
14929,0.8052786947689182
17925,0.8052786947689182
12730,0.8052786947689182
14365,0.8052786947689182
17743,0.8052786947689182
17745,0.8052786947689182
13007,0.8052786947689182
13020,0.8052786947689182
14374,0.8052786947689182
14378,0.8052786947689182
16534,0.8052786947689182
12692,0.8052786947689182
15968,0.8052786947689182
15025,0.8052786947689182
12996,0.8052786947689182
14412,0.8052786947689182
14429,0.8052786947689182
16501,0.8052786947689182
16510,0.8052786947689182
16522,0.8052786947689182
14411,0.8052786947689182
14381,0.8052786947689182
14384,0.8052786947689182
14363,0.8052786947689182
15995,0.8052786947689182
16001,0.8052786947689182
12698,0.8052786947689182
17952,0.8052786947689182
17959,0.8052786947689182
12973,0.8052786947689182
14474,0.8052786947689182
14457,0.8052786947689182
14458,0.8052786947689182
14438,0.8052786947689182
16476,0.8052786947689182
16481,0.8052786947689182
17933,0.8052786947689182
14940,0.8052786947689182
14943,0.8052786947689182
16035,0.8052786947689182
14922,0.8052786947689182
14893,0.8052786947689182
14899,0.8052786947689182
14904,0.8052786947689182
16137,0.8052786947689182
12929,0.8052786947689182
16345,0.8052786947689182
14568,0.8052786947689182
14576,0.8052786947689182
16371,0.8052786947689182
16390,0.8052786947689182
14531,0.8052786947689182
16403,0.8052786947689182
12941,0.8052786947689182
16408,0.8052786947689182
16410,0.8052786947689182
14486,0.8052786947689182
17910,0.8052786947689182
12767,0.8052786947689182
12738,0.8052786947689182
16111,0.8052786947689182
14848,0.8052786947689182
14490,0.8052786947689182
12954,0.8052786947689182
12960,0.8052786947689182
12961,0.8052786947689182
16425,0.8052786947689182
12741,0.8052786947689182
12745,0.8052786947689182
17922,0.8052786947689182
14884,0.8052786947689182
16069,0.8052786947689182
16100,0.8052786947689182
17909,0.8052786947689182
12387,0.8052786947689182
15481,0.8052786947689182
15487,0.8052786947689182
15490,0.8052786947689182
15560,0.8052786947689182
17329,0.8052786947689182
17336,0.8052786947689182
12350,0.8052786947689182
12351,0.8052786947689182
17868,0.8052786947689182
16223,0.8052786947689182
14724,0.8052786947689182
16252,0.8052786947689182
18195,0.8052786947689182
18199,0.8052786947689182
18208,0.8052786947689182
15598,0.8052786947689182
13594,0.8052786947689182
13597,0.8052786947689182
13454,0.8052786947689182
13469,0.8052786947689182
17257,0.8052786947689182
13580,0.8052786947689182
13582,0.8052786947689182
17261,0.8052786947689182
17276,0.8052786947689182
18233,0.8052786947689182
15478,0.8052786947689182
13581,0.8031974153297683
12368,0.8031974153297683
17326,0.8031974153297683
15454,0.8031974153297683
17785,0.8031974153297683
14809,0.8031974153297683
14919,0.8031974153297683
15991,0.8031974153297683
14368,0.8031974153297683
12672,0.8031974153297683
16538,0.8031974153297683
15989,0.8031974153297683
14990,0.8031974153297683
12652,0.8031974153297683
18035,0.8031974153297683
13156,0.8031974153297683
14136,0.8031974153297683
14807,0.8031974153297683
12905,0.8031974153297683
16315,0.8031974153297683
18076,0.8031974153297683
14065,0.8031974153297683
17603,0.8031974153297683
13234,0.8031974153297683
14043,0.8031974153297683
15226,0.8031974153297683
16921,0.8031974153297683
17487,0.8031974153297683
18113,0.8031974153297683
13274,0.8031974153297683
15363,0.8031974153297683
17039,0.8031974153297683
17456,0.8031974153297683
15431,0.8031974153297683
17141,0.8031974153297683
17202,0.8031974153297683
12870,0.8031974153297683
17853,0.8031974153297683
15534,0.8031974153297683
15519,0.8031974153297683
12874,0.8024742747688695
15404,0.7991557710560687
15536,0.7991557710560687
12605,0.7938211674967158
15347,0.7938211674967158
16962,0.7879844721683775
12386,0.7842392296458561
12389,0.7842392296458561
15499,0.7842392296458561
15515,0.7842392296458561
15496,0.7842392296458561
15558,0.7842392296458561
17328,0.7842392296458561
13498,0.7842392296458561
17335,0.7842392296458561
17356,0.7842392296458561
16259,0.7842392296458561
16246,0.7842392296458561
16237,0.7842392296458561
14718,0.7842392296458561
14717,0.7842392296458561
16222,0.7842392296458561
17862,0.7842392296458561
17860,0.7842392296458561
12825,0.7842392296458561
17855,0.7842392296458561
18286,0.7842392296458561
18285,0.7842392296458561
18284,0.7842392296458561
18279,0.7842392296458561
18276,0.7842392296458561
